latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-1.0,-91.125,7.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),temperature_80m (°C),relative_humidity_2m (%)
2025-08-14T16:00,22.9,0.00,0.00,1015.8,13.4,20.9,79
2025-08-14T17:00,23.9,0.00,0.00,1015.6,14.1,21.5,74
2025-08-14T18:00,24.6,0.00,0.00,1014.8,14.7,22.1,73
2025-08-14T19:00,24.4,0.00,0.00,1014.0,14.8,21.9,73
2025-08-14T20:00,24.4,0.00,0.00,1013.3,16.4,21.8,72
2025-08-14T21:00,24.2,0.00,0.00,1012.5,17.8,21.7,75
2025-08-14T22:00,23.4,0.00,0.00,1012.5,16.7,21.4,76
2025-08-14T23:00,22.7,0.00,0.00,1013.1,13.9,21.1,77
2025-08-15T00:00,22.1,0.00,0.00,1013.7,13.7,21.0,82
2025-08-15T01:00,21.4,0.00,0.00,1014.7,10.7,20.6,85
2025-08-15T02:00,21.0,0.00,0.00,1015.1,7.7,20.5,89
2025-08-15T03:00,20.8,0.00,0.00,1015.9,7.2,20.4,92
2025-08-15T04:00,20.6,0.00,0.00,1016.1,8.2,20.3,96
2025-08-15T05:00,20.4,0.00,0.00,1016.3,6.9,20.1,95
2025-08-15T06:00,20.2,0.00,0.00,1016.3,6.1,20.0,95
2025-08-15T07:00,19.8,0.00,0.00,1015.7,5.7,19.9,96
2025-08-15T08:00,19.5,0.00,0.00,1014.9,6.1,19.8,96
2025-08-15T09:00,19.2,0.00,0.00,1014.5,6.2,19.8,97
2025-08-15T10:00,19.1,0.00,0.00,1014.4,6.0,19.7,97
2025-08-15T11:00,19.3,0.00,0.00,1014.9,7.2,19.7,98
2025-08-15T12:00,20.0,0.00,0.00,1015.0,8.1,19.8,96
2025-08-15T13:00,20.4,0.00,0.00,1015.8,7.5,19.8,95
2025-08-15T14:00,21.7,0.00,0.00,1016.5,10.4,20.3,89
2025-08-15T15:00,23.1,0.00,0.00,1017.2,15.4,21.0,82
2025-08-15T16:00,23.9,0.00,0.00,1016.9,16.0,21.3,77
2025-08-15T17:00,24.7,0.00,0.00,1016.5,17.4,21.8,73
2025-08-15T18:00,25.6,0.00,0.00,1015.5,18.4,22.7,70
2025-08-15T19:00,25.5,0.00,0.00,1015.0,18.8,22.6,72
2025-08-15T20:00,25.3,0.00,0.00,1014.1,19.0,22.4,74
2025-08-15T21:00,24.7,0.00,0.00,1013.7,19.2,22.2,74
2025-08-15T22:00,24.1,0.00,0.00,1013.8,18.6,21.9,76
2025-08-15T23:00,23.1,0.00,0.00,1014.2,16.7,21.5,80
2025-08-16T00:00,22.0,0.00,0.00,1014.8,14.8,20.9,88
2025-08-16T01:00,21.2,0.00,0.00,1015.2,10.9,20.5,92
2025-08-16T02:00,20.8,0.00,0.00,1015.7,8.8,20.2,94
2025-08-16T03:00,20.5,0.00,0.00,1016.3,7.8,20.0,96
2025-08-16T04:00,20.3,0.00,0.00,1016.9,7.1,20.0,97
2025-08-16T05:00,20.3,0.00,0.00,1017.2,6.4,20.1,98
2025-08-16T06:00,20.6,0.00,0.00,1016.7,6.4,20.4,98
2025-08-16T07:00,20.9,0.00,0.00,1016.1,8.7,20.4,97
2025-08-16T08:00,20.9,0.00,0.00,1015.3,10.7,20.3,97
2025-08-16T09:00,20.9,0.00,0.00,1014.9,11.0,20.2,96
2025-08-16T10:00,20.8,0.00,0.00,1014.9,10.1,20.0,94
2025-08-16T11:00,20.6,0.00,0.00,1015.3,8.7,19.9,94
2025-08-16T12:00,20.6,0.00,0.00,1015.1,10.4,19.9,96
2025-08-16T13:00,21.0,0.00,0.00,1015.5,11.9,20.1,94
2025-08-16T14:00,21.4,0.00,0.00,1015.9,14.3,20.2,92
2025-08-16T15:00,22.0,0.00,0.00,1016.4,16.6,20.4,87
2025-08-16T16:00,22.7,0.00,0.00,1016.4,16.9,20.7,81
2025-08-16T17:00,23.7,0.00,0.00,1016.0,17.9,21.2,75
2025-08-16T18:00,24.3,0.00,0.00,1015.0,19.0,21.5,73
2025-08-16T19:00,24.5,0.00,0.00,1014.3,19.3,21.8,72
2025-08-16T20:00,24.2,0.00,0.00,1013.4,19.0,21.7,73
2025-08-16T21:00,23.7,0.00,0.00,1012.9,18.4,21.5,76
2025-08-16T22:00,23.1,0.00,0.00,1012.8,16.9,21.3,80
2025-08-16T23:00,22.3,0.00,0.00,1013.1,15.0,20.9,84
2025-08-17T00:00,21.8,0.00,0.00,1013.6,13.9,20.7,87
2025-08-17T01:00,21.3,0.00,0.00,1014.4,11.7,20.4,90
2025-08-17T02:00,20.9,0.00,0.00,1014.9,9.8,20.2,92
2025-08-17T03:00,20.5,0.00,0.00,1015.6,9.2,19.9,93
2025-08-17T04:00,20.3,0.00,0.00,1015.9,8.8,19.8,94
2025-08-17T05:00,20.1,0.00,0.00,1016.1,8.2,19.8,94
2025-08-17T06:00,20.4,0.00,0.00,1015.5,8.1,20.1,92
2025-08-17T07:00,20.2,0.00,0.00,1015.0,7.6,20.0,92
2025-08-17T08:00,19.8,0.00,0.00,1014.5,6.9,19.8,94
2025-08-17T09:00,19.5,0.00,0.00,1014.1,7.2,19.8,95
2025-08-17T10:00,19.4,0.00,0.00,1014.1,7.6,19.7,96
2025-08-17T11:00,19.4,0.00,0.00,1014.2,7.6,19.6,97
2025-08-17T12:00,20.5,0.00,0.00,1014.3,12.0,19.9,96
2025-08-17T13:00,20.7,0.00,0.00,1014.4,14.3,19.8,94
2025-08-17T14:00,21.0,0.00,0.00,1015.2,15.0,19.7,86
2025-08-17T15:00,21.8,0.00,0.00,1015.4,14.0,20.2,85
2025-08-17T16:00,22.8,0.00,0.00,1015.4,19.3,20.8,84
2025-08-17T17:00,22.2,0.00,0.00,1015.1,19.3,20.3,81
2025-08-17T18:00,23.0,0.00,0.00,1014.1,16.5,21.0,78
2025-08-17T19:00,23.6,0.00,0.00,1013.4,19.4,21.4,79
2025-08-17T20:00,23.4,0.00,0.00,1012.6,17.6,21.1,77
2025-08-17T21:00,24.0,0.00,0.00,1011.9,16.0,21.7,68
2025-08-17T22:00,23.9,0.00,0.00,1011.8,18.1,21.8,68
2025-08-17T23:00,22.8,0.00,0.00,1011.9,17.1,21.2,77
2025-08-18T00:00,21.7,0.00,0.00,1012.3,16.6,20.6,86
2025-08-18T01:00,21.1,0.00,0.00,1012.9,14.7,20.2,93
2025-08-18T02:00,20.9,0.00,0.00,1013.3,13.7,20.1,90
2025-08-18T03:00,20.7,0.00,0.00,1013.7,11.0,20.1,87
2025-08-18T04:00,20.6,0.00,0.00,1014.1,12.9,19.9,92
2025-08-18T05:00,20.4,0.00,0.00,1014.2,13.3,19.7,90
2025-08-18T06:00,20.5,0.00,0.00,1014.1,10.5,19.9,89
2025-08-18T07:00,20.5,0.00,0.00,1013.1,14.6,19.8,95
2025-08-18T08:00,20.2,0.00,0.00,1012.5,14.3,19.3,87
2025-08-18T09:00,20.0,0.00,0.00,1012.2,10.4,19.4,85
2025-08-18T10:00,19.6,0.00,0.00,1013.0,8.4,19.4,89
2025-08-18T11:00,19.4,0.00,0.00,1013.5,8.4,19.5,94
2025-08-18T12:00,20.1,0.00,0.00,1013.9,12.2,19.4,94
2025-08-18T13:00,20.2,0.00,0.00,1014.5,10.8,19.4,87
2025-08-18T14:00,21.0,0.00,0.00,1015.3,14.4,19.7,89
2025-08-18T15:00,21.9,0.00,0.00,1015.9,16.6,20.1,80
2025-08-18T16:00,22.7,0.00,0.00,1015.9,18.1,20.6,78
2025-08-18T17:00,23.8,0.00,0.00,1015.4,18.4,21.1,69
2025-08-18T18:00,24.7,0.00,0.00,1014.5,19.9,21.7,67
2025-08-18T19:00,24.4,0.00,0.00,1013.6,20.6,21.5,71
2025-08-18T20:00,23.7,0.00,0.00,1012.6,21.2,21.3,74
2025-08-18T21:00,23.1,0.00,0.00,1011.8,19.6,21.0,72
2025-08-18T22:00,22.7,0.00,0.00,1011.7,18.6,20.8,72
2025-08-18T23:00,22.1,0.00,0.00,1011.6,16.9,20.6,76
